date,brand,package,country,revenue_rank_tools,revenue_rank_apps,revenue_rank_overall,top_free_rank_tools,top_free_rank_apps,top_free_rank_overall,status,status_detail,source_url,crawl_time,page_loaded_screenshot,tooltip_frame_screenshot,retry_count,series_name,source_point_date_text,raw_x,raw_tooltip,ranking_metrics_json
2026-06-11,ldcloud,com.ld.cph.gl,IN,358,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=IN&tab=category_rankings,2026-06-22 10:52:48,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IN_all_visible_20260622_105216_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IN_all_visible_frame_010_2026-06-11_20260622_105238_190228.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #358","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""358"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,IT,345,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=IT&tab=category_rankings,2026-06-22 10:53:43,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IT_all_visible_20260622_105315_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IT_all_visible_frame_014_2026-06-11_20260622_105333_269822.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #345","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""345"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,JP,385,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=JP&tab=category_rankings,2026-06-22 10:48:31,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_JP_all_visible_20260622_104618_chart_viewport.png,,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud-クラウド電話シミュレーター 收入排行 - 工具 #385","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""385"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,KR,18,356,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=KR&tab=category_rankings,2026-06-22 10:39:43,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_KR_all_visible_20260622_103930_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_KR_all_visible_frame_019_2026-06-11_20260622_103938_259581.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud - Android 클라우드 에뮬레이터 收入排行 - 工具 #18 收入排行 - 应用 #356","{""revenue_rank_apps"": ""356"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""18"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,MX,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.ld.cph.gl?country=MX&tab=category_rankings,2026-06-22 10:44:33,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_MX_all_visible_20260622_104116_chart_viewport.png,,0,,,,,
2026-06-11,ldcloud,com.ld.cph.gl,MY,240,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=MY&tab=category_rankings,2026-06-22 10:36:30,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_MY_all_visible_20260622_103603_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_MY_all_visible_frame_015_2026-06-11_20260622_103618_540026.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud - Android Cloud Phone 收入排行 - 工具 #240","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""240"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,PH,48,454,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=PH&tab=category_rankings,2026-06-22 10:34:03,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_PH_all_visible_20260622_103347_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_PH_all_visible_frame_019_2026-06-11_20260622_103356_725481.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #48 收入排行 - 应用 #454","{""revenue_rank_apps"": ""454"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""48"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,PL,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.ld.cph.gl?country=PL&tab=category_rankings,2026-06-22 10:49:29,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_PL_all_visible_20260622_104858_chart_viewport.png,,0,,,,,
2026-06-11,ldcloud,com.ld.cph.gl,SG,89,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=SG&tab=category_rankings,2026-06-22 10:45:41,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_SG_all_visible_20260622_104510_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_SG_all_visible_frame_017_2026-06-11_20260622_104527_369102.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,635.77,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #89","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""89"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,TH,15,205,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=TH&tab=category_rankings,2026-06-22 10:32:26,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_TH_all_visible_20260622_103213_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_TH_all_visible_frame_019_2026-06-11_20260622_103221_066217.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #15 收入排行 - 应用 #205","{""revenue_rank_apps"": ""205"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""15"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,TR,265,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=TR&tab=category_rankings,2026-06-22 10:35:34,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_TR_all_visible_20260622_103516_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_TR_all_visible_frame_018_2026-06-11_20260622_103525_457468.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Game 收入排行 - 工具 #265","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""265"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,TW,13,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=TW&tab=category_rankings,2026-06-22 10:38:58,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_TW_all_visible_20260622_103845_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_TW_all_visible_frame_019_2026-06-11_20260622_103854_015153.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 雷電雲手機 - RO仙境傳說安卓雲端模擬器全天掛機多開不掉線 收入排行 - 工具 #13","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""13"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,US,226,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=US&tab=category_rankings,2026-06-22 10:40:42,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_US_all_visible_20260622_104015_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_US_all_visible_frame_019_2026-06-11_20260622_104030_562824.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,635.77,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #226","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""226"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,ldcloud,com.ld.cph.gl,VN,,459,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=VN&tab=category_rankings,2026-06-22 10:33:15,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_VN_all_visible_20260622_103253_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_VN_all_visible_frame_017_2026-06-11_20260622_103305_115670.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 应用 #459","{""revenue_rank_apps"": ""459"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": """", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,BR,194,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=BR&tab=category_rankings,2026-06-22 11:32:01,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_BR_all_visible_20260622_113139_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_BR_all_visible_frame_017_2026-06-11_20260622_113150_938114.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 Redfinger - telefone na nuvem 收入排行 - 工具 #194","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""194"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,DE,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.redfinger.global?country=DE&tab=category_rankings,2026-06-22 11:46:20,,,0,,,,,
2026-06-11,redfinger,com.redfinger.global,FR,434,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=FR&tab=category_rankings,2026-06-22 11:52:50,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_FR_all_visible_20260622_115026_chart_viewport.png,,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 Redfinger -Android Cloud Phone 收入排行 - 工具 #434","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""434"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,GB,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.redfinger.global?country=GB&tab=category_rankings,2026-06-22 11:47:32,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_GB_all_visible_20260622_114649_chart_viewport.png,,0,,,,,
2026-06-11,redfinger,com.redfinger.global,HK,101,302,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=HK&tab=category_rankings,2026-06-22 11:35:52,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_HK_all_visible_20260622_113533_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_HK_all_visible_frame_018_2026-06-11_20260622_113544_134646.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 紅手指雲手機－安卓雲模擬器手遊掛機穩定多開全天不掉線 收入排行 - 工具 #101 收入排行 - 应用 #302","{""revenue_rank_apps"": ""302"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""101"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,ID,3,29,46,62,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=ID&tab=category_rankings,2026-06-22 11:34:58,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_ID_all_visible_20260622_113427_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_ID_all_visible_frame_018_2026-06-11_20260622_113445_650358.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,635.77,"Thursday, Jun 11, 2026 Redfinger Cloud Phone Roblox 收入排行 - 工具 #3 收入排行 - 应用 #29 收入排行 - 总体 #46 热门免费 - 工具 #62","{""revenue_rank_apps"": ""29"", ""revenue_rank_overall"": ""46"", ""revenue_rank_tools"": ""3"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": ""62""}"
2026-06-11,redfinger,com.redfinger.global,IN,386,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=IN&tab=category_rankings,2026-06-22 11:48:45,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_IN_all_visible_20260622_114807_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_IN_all_visible_frame_010_2026-06-11_20260622_114831_933766.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,635.77,"Thursday, Jun 11, 2026 Redfinger -Android Cloud Phone 收入排行 - 工具 #386","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""386"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,IT,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.redfinger.global?country=IT&tab=category_rankings,2026-06-22 11:50:02,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_IT_all_visible_20260622_114916_chart_viewport.png,,0,,,,,
2026-06-11,redfinger,com.redfinger.global,JP,318,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=JP&tab=category_rankings,2026-06-22 11:42:04,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_JP_all_visible_20260622_114135_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_JP_all_visible_frame_013_2026-06-11_20260622_114154_609933.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 Redfinger - Android クラウドスマホ 收入排行 - 工具 #318","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""318"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,KR,225,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=KR&tab=category_rankings,2026-06-22 11:37:38,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_KR_all_visible_20260622_113709_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_KR_all_visible_frame_018_2026-06-11_20260622_113725_447371.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,635.77,"Thursday, Jun 11, 2026 레드 핑거（Redfinger）-안드로이드 클라우드 폰 收入排行 - 工具 #225","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""225"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,MX,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.redfinger.global?country=MX&tab=category_rankings,2026-06-22 11:40:10,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_MX_all_visible_20260622_113918_chart_viewport.png,,0,,,,,
2026-06-11,redfinger,com.redfinger.global,MY,12,198,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=MY&tab=category_rankings,2026-06-22 11:33:54,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_MY_all_visible_20260622_113341_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_MY_all_visible_frame_019_2026-06-11_20260622_113349_741508.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 Ponsel Cloud Redfinger 收入排行 - 工具 #12 收入排行 - 应用 #198","{""revenue_rank_apps"": ""198"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""12"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,PH,3,62,117,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=PH&tab=category_rankings,2026-06-22 11:31:06,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_PH_all_visible_20260622_113038_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_PH_all_visible_frame_019_2026-06-11_20260622_113054_799348.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,635.77,"Thursday, Jun 11, 2026 Redfinger -Android Cloud Phone 收入排行 - 工具 #3 收入排行 - 应用 #62 收入排行 - 总体 #117","{""revenue_rank_apps"": ""62"", ""revenue_rank_overall"": ""117"", ""revenue_rank_tools"": ""3"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,PL,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.redfinger.global?country=PL&tab=category_rankings,2026-06-22 11:43:27,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_PL_all_visible_20260622_114233_chart_viewport.png,,0,,,,,
2026-06-11,redfinger,com.redfinger.global,SG,93,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=SG&tab=category_rankings,2026-06-22 11:41:00,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_SG_all_visible_20260622_114040_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_SG_all_visible_frame_018_2026-06-11_20260622_114050_902795.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 Redfinger -Android Cloud Phone 收入排行 - 工具 #93","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""93"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,TH,2,62,134,63,422,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=TH&tab=category_rankings,2026-06-22 11:29:24,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_TH_all_visible_20260622_112909_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_TH_all_visible_frame_019_2026-06-11_20260622_112918_635912.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 Redfinger - โทรศัพท์คลาวด์ 收入排行 - 工具 #2 收入排行 - 应用 #62 热门免费 - 工具 #63 收入排行 - 总体 #134 热门免费 - 应用 #422","{""revenue_rank_apps"": ""62"", ""revenue_rank_overall"": ""134"", ""revenue_rank_tools"": ""2"", ""top_free_rank_apps"": ""422"", ""top_free_rank_overall"": """", ""top_free_rank_tools"": ""63""}"
2026-06-11,redfinger,com.redfinger.global,TR,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.redfinger.global?country=TR&tab=category_rankings,2026-06-22 11:33:13,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_TR_all_visible_20260622_113237_chart_viewport.png,,0,,,,,
2026-06-11,redfinger,com.redfinger.global,TW,10,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.redfinger.global?country=TW&tab=category_rankings,2026-06-22 11:36:41,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_TW_all_visible_20260622_113626_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_TW_all_visible_frame_019_2026-06-11_20260622_113635_662136.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,637.10,"Thursday, Jun 11, 2026 紅手指雲手機－安卓雲模擬器手遊掛機穩定多開全天不掉線 收入排行 - 工具 #10","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""10"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-11,redfinger,com.redfinger.global,US,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.redfinger.global?country=US&tab=category_rankings,2026-06-22 11:38:46,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_redfinger_US_all_visible_20260622_113812_chart_viewport.png,,0,,,,,
